time,velocity
5.000000,50.000000
5.000000,23.111637
5.000000,23.111636
5.000000,50.000000
5.000000,42.741619
5.000000,50.000000
5.000000,30.956701
5.000000,36.968859
5.000000,50.000000
5.000000,24.375695
5.000000,50.000000
5.000000,39.319886
5.000000,50.000000
5.000000,50.000000
5.000000,38.008365
5.000000,50.000000
5.000000,42.255610
5.000000,31.227589
5.000000,46.049523
5.000000,20.237078
5.000000,50.000000
5.000000,32.453495
5.000000,24.224395
5.000000,35.686480
5.000000,50.000000
5.000000,35.989629
5.000000,50.000000
5.000000,36.038836
5.000000,28.973433
5.000000,50.000000
5.000000,50.000000
5.000000,50.000000
5.000000,50.000000
5.000000,50.000000
5.000000,41.485112
5.000000,34.881739
5.000000,49.021350
5.000000,45.060022
5.000000,46.434851
5.000000,35.774272
5.000000,50.000000
5.000000,35.466940
5.000000,50.000000
5.000000,21.711280
5.000000,50.000000
5.000000,43.905745
5.000000,50.000000
5.000000,50.000000
5.000000,35.977076
5.000000,50.000000
5.000000,50.000000
5.000000,38.212481
5.000000,32.544686
5.000000,34.484573
5.000000,50.000000
5.000000,33.837038
5.000000,50.000000
5.000000,50.000000
5.000000,50.000000
5.000000,40.632117
5.000000,33.973331
5.000000,36.307055
5.000000,11.100982
5.000000,41.017908
5.000000,33.841115
5.000000,50.000000
5.000000,33.924921
5.000000,20.790509
